o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
22,E2,4,A4,1.717787991131562,"LINESTRING (-122.3100719 47.6495426,-122.297502 47.6621496)"
22,E2,5,A5,2.312131662686498,"LINESTRING (-122.3100719 47.6495426,-122.2895982 47.6619935)"
22,E2,6,B1,1.202063146981607,"LINESTRING (-122.3100719 47.6495426,-122.3184912 47.6587249)"
22,E2,7,B2,0.8947329182409911,"LINESTRING (-122.3100719 47.6495426,-122.3118111 47.6586508)"
22,E2,8,B3,1.0072683499026203,"LINESTRING (-122.3100719 47.6495426,-122.3046924 47.6584889)"
22,E2,9,B4,1.5088655785460363,"LINESTRING (-122.3100719 47.6495426,-122.2975099 47.6588555)"
22,E2,10,B5,2.1870160747240273,"LINESTRING (-122.3100719 47.6495426,-122.289528 47.6591177)"
22,E2,11,C1,0.9954712672053446,"LINESTRING (-122.3100719 47.6495426,-122.3185369 47.6554401)"
22,E2,12,C2,0.5918377717921703,"LINESTRING (-122.3100719 47.6495426,-122.3117603 47.6554393)"
22,E2,13,C3,0.7700687092153052,"LINESTRING (-122.3100719 47.6495426,-122.3046049 47.6553569)"
22,E2,14,C4,1.2048320963867518,"LINESTRING (-122.3100719 47.6495426,-122.2990484 47.6554076)"
22,E2,15,C5,2.3190028301241923,"LINESTRING (-122.3100719 47.6495426,-122.2870025 47.6562818)"
22,E2,16,D1,0.9320314079903481,"LINESTRING (-122.3100719 47.6495426,-122.3194182 47.6519817)"
22,E2,17,D2,0.2970514592956229,"LINESTRING (-122.3100719 47.6495426,-122.3114752 47.6522827)"
22,E2,18,D3,0.5690284982511614,"LINESTRING (-122.3100719 47.6495426,-122.3047238 47.6520277)"
22,E2,19,D4,1.0179558738230778,"LINESTRING (-122.3100719 47.6495426,-122.2999068 47.652366)"
22,E2,20,D5,2.006498886850648,"LINESTRING (-122.3100719 47.6495426,-122.2894249 47.6520183)"
22,E2,21,E1,0.9106909638795304,"LINESTRING (-122.3100719 47.6495426,-122.3194636 47.6486067)"
22,E2,22,E2,0.0,"LINESTRING (-122.3100719 47.6495426,-122.3100719 47.6495426)"
22,E2,23,E3,0.5584160638040215,"LINESTRING (-122.3100719 47.6495426,-122.3043097 47.6490044)"
22,E2,24,E4,0.985542413677312,"LINESTRING (-122.3100719 47.6495426,-122.2998932 47.6486949)"
22,E2,25,E5,1.9939724206368863,"LINESTRING (-122.3100719 47.6495426,-122.2894249 47.6486783)"
22,E2,26,Gate1,1.6701993600487923,"LINESTRING (-122.3100719 47.6495426,-122.3263749 47.6553592)"
22,E2,27,Gate2,1.62948682732656,"LINESTRING (-122.3100719 47.6495426,-122.3042049 47.6653783)"
22,E2,28,Gate3,2.7628841356042226,"LINESTRING (-122.3100719 47.6495426,-122.282035 47.6553592)"
22,E2,29,Gate4,0.6963520629170644,"LINESTRING (-122.3100719 47.6495426,-122.3042049 47.64534)"
23,E3,1,A1,1.8329606254656536,"LINESTRING (-122.3043097 47.6490044,-122.3182165 47.6619451)"
23,E3,2,A2,1.465124920859889,"LINESTRING (-122.3043097 47.6490044,-122.3120394 47.6620739)"
23,E3,3,A3,1.2478485595496145,"LINESTRING (-122.3043097 47.6490044,-122.3045975 47.6619336)"
23,E3,4,A4,1.4283760507923278,"LINESTRING (-122.3043097 47.6490044,-122.297502 47.6621496)"
23,E3,5,A5,1.8936231048641496,"LINESTRING (-122.3043097 47.6490044,-122.2895982 47.6619935)"
23,E3,6,B1,1.6589640144863333,"LINESTRING (-122.3043097 47.6490044,-122.3184912 47.6587249)"
23,E3,7,B2,1.1790909197181365,"LINESTRING (-122.3043097 47.6490044,-122.3118111 47.6586508)"
23,E3,8,B3,0.9158986199790358,"LINESTRING (-122.3043097 47.6490044,-122.3046924 47.6584889)"
23,E3,9,B4,1.15497999368039,"LINESTRING (-122.3043097 47.6490044,-122.2975099 47.6588555)"
23,E3,10,B5,1.7281606491688473,"LINESTRING (-122.3043097 47.6490044,-122.289528 47.6591177)"
23,E3,11,C1,1.5067020754953109,"LINESTRING (-122.3043097 47.6490044,-122.3185369 47.6554401)"
23,E3,12,C2,0.9499224544057637,"LINESTRING (-122.3043097 47.6490044,-122.3117603 47.6554393)"
23,E3,13,C3,0.6136093015822411,"LINESTRING (-122.3043097 47.6490044,-122.3046049 47.6553569)"
23,E3,14,C4,0.7996520295490133,"LINESTRING (-122.3043097 47.6490044,-122.2990484 47.6554076)"
23,E3,15,C5,1.8115957402904017,"LINESTRING (-122.3043097 47.6490044,-122.2870025 47.6562818)"
23,E3,16,D1,1.4858595275288802,"LINESTRING (-122.3043097 47.6490044,-122.3194182 47.6519817)"
23,E3,17,D2,0.760329100160932,"LINESTRING (-122.3043097 47.6490044,-122.3114752 47.6522827)"
23,E3,18,D3,0.29443979527709296,"LINESTRING (-122.3043097 47.6490044,-122.3047238 47.6520277)"
23,E3,19,D4,0.5344954265960887,"LINESTRING (-122.3043097 47.6490044,-122.2999068 47.652366)"
23,E3,20,D5,1.4653779551059856,"LINESTRING (-122.3043097 47.6490044,-122.2894249 47.6520183)"
23,E3,21,E1,1.4627028127899961,"LINESTRING (-122.3043097 47.6490044,-122.3194636 47.6486067)"
23,E3,22,E2,0.5584160638040215,"LINESTRING (-122.3043097 47.6490044,-122.3100719 47.6495426)"
23,E3,23,E3,0.0,"LINESTRING (-122.3043097 47.6490044,-122.3043097 47.6490044)"
23,E3,24,E4,0.42719118421790325,"LINESTRING (-122.3043097 47.6490044,-122.2998932 47.6486949)"
23,E3,25,E5,1.4365760357532855,"LINESTRING (-122.3043097 47.6490044,-122.2894249 47.6486783)"
23,E3,26,Gate1,2.2156112856620727,"LINESTRING (-122.3043097 47.6490044,-122.3263749 47.6553592)"
23,E3,27,Gate2,1.579951093584579,"LINESTRING (-122.3043097 47.6490044,-122.3042049 47.6653783)"
23,E3,28,Gate3,2.2350377722505668,"LINESTRING (-122.3043097 47.6490044,-122.282035 47.6553592)"
23,E3,29,Gate4,0.3537239337385581,"LINESTRING (-122.3043097 47.6490044,-122.3042049 47.64534)"
24,E4,1,A1,2.18185681016759,"LINESTRING (-122.2998932 47.6486949,-122.3182165 47.6619451)"
24,E4,2,A2,1.7435871976483897,"LINESTRING (-122.2998932 47.6486949,-122.3120394 47.6620739)"
24,E4,3,A3,1.3556616063036055,"LINESTRING (-122.2998932 47.6486949,-122.3045975 47.6619336)"
24,E4,4,A4,1.3185892413465246,"LINESTRING (-122.2998932 47.6486949,-122.297502 47.6621496)"
24,E4,5,A5,1.622757648268275,"LINESTRING (-122.2998932 47.6486949,-122.2895982 47.6619935)"
24,E4,6,B1,2.038857946161559,"LINESTRING (-122.2998932 47.6486949,-122.3184912 47.6587249)"
24,E4,7,B2,1.4984154065697668,"LINESTRING (-122.2998932 47.6486949,-122.3118111 47.6586508)"
24,E4,8,B3,1.0523825409224516,"LINESTRING (-122.2998932 47.6486949,-122.3046924 47.6584889)"
24,E4,9,B4,1.007006579628881,"LINESTRING (-122.2998932 47.6486949,-122.2975099 47.6588555)"
24,E4,10,B5,1.4183508241476293,"LINESTRING (-122.2998932 47.6486949,-122.289528 47.6591177)"
24,E4,11,C1,1.913047706098861,"LINESTRING (-122.2998932 47.6486949,-122.3185369 47.6554401)"
24,E4,12,C2,1.3170650725306732,"LINESTRING (-122.2998932 47.6486949,-122.3117603 47.6554393)"
24,E4,13,C3,0.7873426679956822,"LINESTRING (-122.2998932 47.6486949,-122.3046049 47.6553569)"
24,E4,14,C4,0.6528179536116131,"LINESTRING (-122.2998932 47.6486949,-122.2990484 47.6554076)"
24,E4,15,C5,1.4432674765493314,"LINESTRING (-122.2998932 47.6486949,-122.2870025 47.6562818)"
24,E4,16,D1,1.9104771390159538,"LINESTRING (-122.2998932 47.6486949,-122.3194182 47.6519817)"
24,E4,17,D2,1.169943729258152,"LINESTRING (-122.2998932 47.6486949,-122.3114752 47.6522827)"
24,E4,18,D3,0.5662778375351497,"LINESTRING (-122.2998932 47.6486949,-122.3047238 47.6520277)"
24,E4,19,D4,0.3542274306882834,"LINESTRING (-122.2998932 47.6486949,-122.2999068 47.652366)"
24,E4,20,D5,1.0597691013847879,"LINESTRING (-122.2998932 47.6486949,-122.2894249 47.6520183)"
24,E4,21,E1,1.8883641369262156,"LINESTRING (-122.2998932 47.6486949,-122.3194636 47.6486067)"
24,E4,22,E2,0.985542413677312,"LINESTRING (-122.2998932 47.6486949,-122.3100719 47.6495426)"
24,E4,23,E3,0.42719118421790325,"LINESTRING (-122.2998932 47.6486949,-122.3043097 47.6490044)"
24,E4,24,E4,0.0,"LINESTRING (-122.2998932 47.6486949,-122.2998932 47.6486949)"
24,E4,25,E5,1.0100870646934736,"LINESTRING (-122.2998932 47.6486949,-122.2894249 47.6486783)"
24,E4,26,Gate1,2.634890443513346,"LINESTRING (-122.2998932 47.6486949,-122.3263749 47.6553592)"
24,E4,27,Gate2,1.6626816666017967,"LINESTRING (-122.2998932 47.6486949,-122.3042049 47.6653783)"
24,E4,28,Gate3,1.8392123251294363,"LINESTRING (-122.2998932 47.6486949,-122.282035 47.6553592)"
24,E4,29,Gate4,0.5271415072358515,"LINESTRING (-122.2998932 47.6486949,-122.3042049 47.64534)"
25,E5,1,A1,3.0588487513920413,"LINESTRING (-122.2894249 47.6486783,-122.3182165 47.6619451)"
25,E5,2,A2,2.5361601710667254,"LINESTRING (-122.2894249 47.6486783,-122.3120394 47.6620739)"
25,E5,3,A3,1.944007118373979,"LINESTRING (-122.2894249 47.6486783,-122.3045975 47.6619336)"
25,E5,4,A4,1.5155814344883933,"LINESTRING (-122.2894249 47.6486783,-122.297502 47.6621496)"
25,E5,5,A5,1.2848940370093258,"LINESTRING (-122.2894249 47.6486783,-122.2895982 47.6619935)"
25,E5,6,B1,2.9674143192884315,"LINESTRING (-122.2894249 47.6486783,-122.3184912 47.6587249)"
25,E5,7,B2,2.364676105905338,"LINESTRING (-122.2894249 47.6486783,-122.3118111 47.6586508)"
25,E5,8,B3,1.7510825513639259,"LINESTRING (-122.2894249 47.6486783,-122.3046924 47.6584889)"
25,E5,9,B4,1.2541548691824638,"LINESTRING (-122.2894249 47.6486783,-122.2975099 47.6588555)"
25,E5,10,B5,1.0073486569444208,"LINESTRING (-122.2894249 47.6486783,-122.289528 47.6591177)"
25,E5,11,C1,2.8837902465533576,"LINESTRING (-122.2894249 47.6486783,-122.3185369 47.6554401)"
25,E5,12,C2,2.2517160112343837,"LINESTRING (-122.2894249 47.6486783,-122.3117603 47.6554393)"
25,E5,13,C3,1.600211558917757,"LINESTRING (-122.2894249 47.6486783,-122.3046049 47.6553569)"
25,E5,14,C4,1.1330663552923894,"LINESTRING (-122.2894249 47.6486783,-122.2990484 47.6554076)"
25,E5,15,C5,0.7699964903070392,"LINESTRING (-122.2894249 47.6486783,-122.2870025 47.6562818)"
25,E5,16,D1,2.911554594835301,"LINESTRING (-122.2894249 47.6486783,-122.3194182 47.6519817)"
25,E5,17,D2,2.1558739566950442,"LINESTRING (-122.2894249 47.6486783,-122.3114752 47.6522827)"
25,E5,18,D3,1.5111526470387255,"LINESTRING (-122.2894249 47.6486783,-122.3047238 47.6520277)"
25,E5,19,D4,1.072167534123219,"LINESTRING (-122.2894249 47.6486783,-122.2999068 47.652366)"
25,E5,20,D5,0.32227660000082575,"LINESTRING (-122.2894249 47.6486783,-122.2894249 47.6520183)"
25,E5,21,E1,2.8984390330298444,"LINESTRING (-122.2894249 47.6486783,-122.3194636 47.6486067)"
25,E5,22,E2,1.9939724206368863,"LINESTRING (-122.2894249 47.6486783,-122.3100719 47.6495426)"
25,E5,23,E3,1.4365760357532855,"LINESTRING (-122.2894249 47.6486783,-122.3043097 47.6490044)"
25,E5,24,E4,1.0100870646934736,"LINESTRING (-122.2894249 47.6486783,-122.2998932 47.6486949)"
25,E5,25,E5,0.0,"LINESTRING (-122.2894249 47.6486783,-122.2894249 47.6486783)"
25,E5,26,Gate1,3.623114139233415,"LINESTRING (-122.2894249 47.6486783,-122.3263749 47.6553592)"
25,E5,27,Gate2,2.1518349060046775,"LINESTRING (-122.2894249 47.6486783,-122.3042049 47.6653783)"
25,E5,28,Gate3,0.9612466537584039,"LINESTRING (-122.2894249 47.6486783,-122.282035 47.6553592)"
25,E5,29,Gate4,1.4620521876640684,"LINESTRING (-122.2894249 47.6486783,-122.3042049 47.64534)"
26,Gate1,1,A1,1.0116884032935356,"LINESTRING (-122.3263749 47.6553592,-122.3182165 47.6619451)"
26,Gate1,2,A2,1.527450661942904,"LINESTRING (-122.3263749 47.6553592,-122.3120394 47.6620739)"
26,Gate1,3,A3,2.1949680954993767,"LINESTRING (-122.3263749 47.6553592,-122.3045975 47.6619336)"
26,Gate1,4,A4,2.8619552454005714,"LINESTRING (-122.3263749 47.6553592,-122.297502 47.6621496)"
26,Gate1,5,A5,3.6058575601273186,"LINESTRING (-122.3263749 47.6553592,-122.2895982 47.6619935)"
26,Gate1,6,B1,0.8271191376297469,"LINESTRING (-122.3263749 47.6553592,-122.3184912 47.6587249)"
26,Gate1,7,B2,1.440710945569415,"LINESTRING (-122.3263749 47.6553592,-122.3118111 47.6586508)"
26,Gate1,8,B3,2.113826264297783,"LINESTRING (-122.3263749 47.6553592,-122.3046924 47.6584889)"
26,Gate1,9,B4,2.805537229899935,"LINESTRING (-122.3263749 47.6553592,-122.2975099 47.6588555)"
26,Gate1,10,B5,3.573806653425792,"LINESTRING (-122.3263749 47.6553592,-122.289528 47.6591177)"
26,Gate1,11,C1,0.7563318774321397,"LINESTRING (-122.3263749 47.6553592,-122.3185369 47.6554401)"
26,Gate1,12,C2,1.4101828123431586,"LINESTRING (-122.3263749 47.6553592,-122.3117603 47.6554393)"
26,Gate1,13,C3,2.1005835087332017,"LINESTRING (-122.3263749 47.6553592,-122.3046049 47.6553569)"
26,Gate1,14,C4,2.636738153909756,"LINESTRING (-122.3263749 47.6553592,-122.2990484 47.6554076)"
26,Gate1,15,C5,3.800085971810123,"LINESTRING (-122.3263749 47.6553592,-122.2870025 47.6562818)"
26,Gate1,16,D1,0.7461778202895255,"LINESTRING (-122.3263749 47.6553592,-122.3194182 47.6519817)"
26,Gate1,17,D2,1.4679954414998235,"LINESTRING (-122.3263749 47.6553592,-122.3114752 47.6522827)"
26,Gate1,18,D3,2.1137019652273725,"LINESTRING (-122.3263749 47.6553592,-122.3047238 47.6520277)"
26,Gate1,19,D4,2.5701813360323427,"LINESTRING (-122.3263749 47.6553592,-122.2999068 47.652366)"
26,Gate1,20,D5,3.579848807346443,"LINESTRING (-122.3263749 47.6553592,-122.2894249 47.6520183)"
26,Gate1,21,E1,0.9323251040830413,"LINESTRING (-122.3263749 47.6553592,-122.3194636 47.6486067)"
26,Gate1,22,E2,1.6701993600487923,"LINESTRING (-122.3263749 47.6553592,-122.3100719 47.6495426)"
26,Gate1,23,E3,2.2156112856620727,"LINESTRING (-122.3263749 47.6553592,-122.3043097 47.6490044)"
26,Gate1,24,E4,2.634890443513346,"LINESTRING (-122.3263749 47.6553592,-122.2998932 47.6486949)"
26,Gate1,25,E5,3.623114139233415,"LINESTRING (-122.3263749 47.6553592,-122.2894249 47.6486783)"
26,Gate1,26,Gate1,0.0,"LINESTRING (-122.3263749 47.6553592,-122.3263749 47.6553592)"
26,Gate1,27,Gate2,2.347485576849629,"LINESTRING (-122.3263749 47.6553592,-122.3042049 47.6653783)"
26,Gate1,28,Gate3,4.278356950998349,"LINESTRING (-122.3263749 47.6553592,-122.282035 47.6553592)"
26,Gate1,29,Gate4,2.3474855768499117,"LINESTRING (-122.3263749 47.6553592,-122.3042049 47.64534)"
27,Gate2,1,A1,1.391972994604247,"LINESTRING (-122.3042049 47.6653783,-122.3182165 47.6619451)"
27,Gate2,2,A2,0.8204389054251718,"LINESTRING (-122.3042049 47.6653783,-122.3120394 47.6620739)"
27,Gate2,3,A3,0.3345307942823747,"LINESTRING (-122.3042049 47.6653783,-122.3045975 47.6619336)"
27,Gate2,4,A4,0.7178902061974028,"LINESTRING (-122.3042049 47.6653783,-122.297502 47.6621496)"
27,Gate2,5,A5,1.44674697467555,"LINESTRING (-122.3042049 47.6653783,-122.2895982 47.6619935)"
27,Gate2,6,B1,1.5206468931161927,"LINESTRING (-122.3042049 47.6653783,-122.3184912 47.6587249)"
27,Gate2,7,B2,0.9797993385799502,"LINESTRING (-122.3042049 47.6653783,-122.3118111 47.6586508)"
27,Gate2,8,B3,0.6664268337446967,"LINESTRING (-122.3042049 47.6653783,-122.3046924 47.6584889)"
27,Gate2,9,B4,0.9019150822430556,"LINESTRING (-122.3042049 47.6653783,-122.2975099 47.6588555)"
27,Gate2,10,B5,1.5396363555253851,"LINESTRING (-122.3042049 47.6653783,-122.289528 47.6591177)"
27,Gate2,11,C1,1.6828354635809804,"LINESTRING (-122.3042049 47.6653783,-122.3185369 47.6554401)"
27,Gate2,12,C2,1.2046499288927321,"LINESTRING (-122.3042049 47.6653783,-122.3117603 47.6554393)"
27,Gate2,13,C3,0.9677411819285521,"LINESTRING (-122.3042049 47.6653783,-122.3046049 47.6553569)"
27,Gate2,14,C4,1.0831248621720349,"LINESTRING (-122.3042049 47.6653783,-122.2990484 47.6554076)"
27,Gate2,15,C5,1.8776427771244864,"LINESTRING (-122.3042049 47.6653783,-122.2870025 47.6562818)"
27,Gate2,16,D1,1.9559458560800036,"LINESTRING (-122.3042049 47.6653783,-122.3194182 47.6519817)"
27,Gate2,17,D2,1.4452662377241914,"LINESTRING (-122.3042049 47.6653783,-122.3114752 47.6522827)"
27,Gate2,18,D3,1.2891754148889012,"LINESTRING (-122.3042049 47.6653783,-122.3047238 47.6520277)"
27,Gate2,19,D4,1.3222846106580701,"LINESTRING (-122.3042049 47.6653783,-122.2999068 47.652366)"
27,Gate2,20,D5,1.92240307961924,"LINESTRING (-122.3042049 47.6653783,-122.2894249 47.6520183)"
27,Gate2,21,E1,2.1878180616344385,"LINESTRING (-122.3042049 47.6653783,-122.3194636 47.6486067)"
27,Gate2,22,E2,1.62948682732656,"LINESTRING (-122.3042049 47.6653783,-122.3100719 47.6495426)"
27,Gate2,23,E3,1.579951093584579,"LINESTRING (-122.3042049 47.6653783,-122.3043097 47.6490044)"
27,Gate2,24,E4,1.6626816666017967,"LINESTRING (-122.3042049 47.6653783,-122.2998932 47.6486949)"
27,Gate2,25,E5,2.1518349060046775,"LINESTRING (-122.3042049 47.6653783,-122.2894249 47.6486783)"
27,Gate2,26,Gate1,2.347485576849629,"LINESTRING (-122.3042049 47.6653783,-122.3263749 47.6553592)"
27,Gate2,27,Gate2,0.0,"LINESTRING (-122.3042049 47.6653783,-122.3042049 47.6653783)"
27,Gate2,28,Gate3,2.347485576849629,"LINESTRING (-122.3042049 47.6653783,-122.282035 47.6553592)"
27,Gate2,29,Gate4,1.9334983666698322,"LINESTRING (-122.3042049 47.6653783,-122.3042049 47.64534)"
28,Gate3,1,A1,3.5485223751088606,"LINESTRING (-122.282035 47.6553592,-122.3182165 47.6619451)"
28,Gate3,2,A2,2.9667389407388267,"LINESTRING (-122.282035 47.6553592,-122.3120394 47.6620739)"
28,Gate3,3,A3,2.2675987128173998,"LINESTRING (-122.282035 47.6553592,-122.3045975 47.6619336)"
28,Gate3,4,A4,1.6299041907003957,"LINESTRING (-122.282035 47.6553592,-122.297502 47.6621496)"
28,Gate3,5,A5,0.9707570137220825,"LINESTRING (-122.282035 47.6553592,-122.2895982 47.6619935)"
28,Gate3,6,B1,3.5326194813565923,"LINESTRING (-122.282035 47.6553592,-122.3184912 47.6587249)"
28,Gate3,7,B2,2.8905941498067658,"LINESTRING (-122.282035 47.6553592,-122.3118111 47.6586508)"
28,Gate3,8,B3,2.206970998759229,"LINESTRING (-122.282035 47.6553592,-122.3046924 47.6584889)"
28,Gate3,9,B4,1.5308127678689956,"LINESTRING (-122.282035 47.6553592,-122.2975099 47.6588555)"
28,Gate3,10,B5,0.8088600029575249,"LINESTRING (-122.282035 47.6553592,-122.289528 47.6591177)"
28,Gate3,11,C1,3.5220740932695964,"LINESTRING (-122.282035 47.6553592,-122.3185369 47.6554401)"
28,Gate3,12,C2,2.8682057496589,"LINESTRING (-122.282035 47.6553592,-122.3117603 47.6554393)"
28,Gate3,13,C3,2.1777734653278755,"LINESTRING (-122.282035 47.6553592,-122.3046049 47.6553569)"
28,Gate3,14,C4,1.6416295713234632,"LINESTRING (-122.282035 47.6553592,-122.2990484 47.6554076)"
28,Gate3,15,C5,0.48751218028805965,"LINESTRING (-122.282035 47.6553592,-122.2870025 47.6562818)"
28,Gate3,16,D1,3.6217975170851666,"LINESTRING (-122.282035 47.6553592,-122.3194182 47.6519817)"
28,Gate3,17,D2,2.8561561446027244,"LINESTRING (-122.282035 47.6553592,-122.3114752 47.6522827)"
28,Gate3,18,D3,2.212715709739686,"LINESTRING (-122.282035 47.6553592,-122.3047238 47.6520277)"
28,Gate3,19,D4,1.748472735868557,"LINESTRING (-122.282035 47.6553592,-122.2999068 47.652366)"
28,Gate3,20,D5,0.7825321379396443,"LINESTRING (-122.282035 47.6553592,-122.2894249 47.6520183)"
28,Gate3,21,E1,3.669783681363339,"LINESTRING (-122.282035 47.6553592,-122.3194636 47.6486067)"
28,Gate3,22,E2,2.7628841356042226,"LINESTRING (-122.282035 47.6553592,-122.3100719 47.6495426)"
28,Gate3,23,E3,2.2350377722505668,"LINESTRING (-122.282035 47.6553592,-122.3043097 47.6490044)"
28,Gate3,24,E4,1.8392123251294363,"LINESTRING (-122.282035 47.6553592,-122.2998932 47.6486949)"
28,Gate3,25,E5,0.9612466537584039,"LINESTRING (-122.282035 47.6553592,-122.2894249 47.6486783)"
28,Gate3,26,Gate1,4.278356950998349,"LINESTRING (-122.282035 47.6553592,-122.3263749 47.6553592)"
28,Gate3,27,Gate2,2.347485576849629,"LINESTRING (-122.282035 47.6553592,-122.3042049 47.6653783)"
28,Gate3,28,Gate3,0.0,"LINESTRING (-122.282035 47.6553592,-122.282035 47.6553592)"
28,Gate3,29,Gate4,2.3474855768499117,"LINESTRING (-122.282035 47.6553592,-122.3042049 47.64534)"
29,Gate4,1,A1,2.0964194525856974,"LINESTRING (-122.3042049 47.64534,-122.3182165 47.6619451)"
29,Gate4,2,A2,1.782852864515492,"LINESTRING (-122.3042049 47.64534,-122.3120394 47.6620739)"
29,Gate4,3,A3,1.6015670067744505,"LINESTRING (-122.3042049 47.64534,-122.3045975 47.6619336)"
29,Gate4,4,A4,1.746152346235808,"LINESTRING (-122.3042049 47.64534,-122.297502 47.6621496)"
29,Gate4,5,A5,2.13741432150285,"LINESTRING (-122.3042049 47.64534,-122.2895982 47.6619935)"
29,Gate4,6,B1,1.8889675384266194,"LINESTRING (-122.3042049 47.64534,-122.3184912 47.6587249)"
29,Gate4,7,B2,1.479261535557136,"LINESTRING (-122.3042049 47.64534,-122.3118111 47.6586508)"
29,Gate4,8,B3,1.269604901985014,"LINESTRING (-122.3042049 47.64534,-122.3046924 47.6584889)"
29,Gate4,9,B4,1.4553401423474204,"LINESTRING (-122.3042049 47.64534,-122.2975099 47.6588555)"
29,Gate4,10,B5,1.9423972971767192,"LINESTRING (-122.3042049 47.64534,-122.289528 47.6591177)"
29,Gate4,11,C1,1.691788254095229,"LINESTRING (-122.3042049 47.64534,-122.3185369 47.6554401)"
29,Gate4,12,C2,1.2169951529495473,"LINESTRING (-122.3042049 47.64534,-122.3117603 47.6554393)"
29,Gate4,13,C3,0.9672973767808482,"LINESTRING (-122.3042049 47.64534,-122.3046049 47.6553569)"
29,Gate4,14,C4,1.0914280285714735,"LINESTRING (-122.3042049 47.64534,-122.2990484 47.6554076)"
29,Gate4,15,C5,1.9671852956621003,"LINESTRING (-122.3042049 47.64534,-122.2870025 47.6562818)"
29,Gate4,16,D1,1.601721970011908,"LINESTRING (-122.3042049 47.64534,-122.3194182 47.6519817)"
29,Gate4,17,D2,0.9699911894392776,"LINESTRING (-122.3042049 47.64534,-122.3114752 47.6522827)"
29,Gate4,18,D3,0.6472344447415939,"LINESTRING (-122.3042049 47.64534,-122.3047238 47.6520277)"
29,Gate4,19,D4,0.7947271754889376,"LINESTRING (-122.3042049 47.64534,-122.2999068 47.652366)"
29,Gate4,20,D5,1.5649534487382284,"LINESTRING (-122.3042049 47.64534,-122.2894249 47.6520183)"
29,Gate4,21,E1,1.5056670826477083,"LINESTRING (-122.3042049 47.64534,-122.3194636 47.6486067)"
29,Gate4,22,E2,0.6963520629170644,"LINESTRING (-122.3042049 47.64534,-122.3100719 47.6495426)"
29,Gate4,23,E3,0.3537239337385581,"LINESTRING (-122.3042049 47.64534,-122.3043097 47.6490044)"
29,Gate4,24,E4,0.5271415072358515,"LINESTRING (-122.3042049 47.64534,-122.2998932 47.6486949)"
29,Gate4,25,E5,1.4620521876640684,"LINESTRING (-122.3042049 47.64534,-122.2894249 47.6486783)"
29,Gate4,26,Gate1,2.3474855768499117,"LINESTRING (-122.3042049 47.64534,-122.3263749 47.6553592)"
29,Gate4,27,Gate2,1.9334983666698322,"LINESTRING (-122.3042049 47.64534,-122.3042049 47.6653783)"
29,Gate4,28,Gate3,2.3474855768499117,"LINESTRING (-122.3042049 47.64534,-122.282035 47.6553592)"
29,Gate4,29,Gate4,0.0,"LINESTRING (-122.3042049 47.64534,-122.3042049 47.64534)"
