o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
7,B2,5,A5,1.115759313422372,"LINESTRING (-111.9361081 33.4251329,-111.9252591 33.4291343)"
7,B2,6,B1,0.3399517287436553,"LINESTRING (-111.9361081 33.4251329,-111.9396172 33.4254476)"
7,B2,7,B2,0.0,"LINESTRING (-111.9361081 33.4251329,-111.9361081 33.4251329)"
7,B2,8,B3,0.37715990785200354,"LINESTRING (-111.9361081 33.4251329,-111.9322211 33.4247208)"
7,B2,9,B4,0.6820972064085441,"LINESTRING (-111.9361081 33.4251329,-111.9290482 33.4254918)"
7,B2,10,B5,1.1104041091665307,"LINESTRING (-111.9361081 33.4251329,-111.9246002 33.4251438)"
7,B2,11,C1,0.4958561496065002,"LINESTRING (-111.9361081 33.4251329,-111.9400547 33.4218415)"
7,B2,12,C2,0.30216961143069493,"LINESTRING (-111.9361081 33.4251329,-111.9360853 33.4220013)"
7,B2,13,C3,0.4895679420592413,"LINESTRING (-111.9361081 33.4251329,-111.9323642 33.4217085)"
7,B2,14,C4,0.7985019315352183,"LINESTRING (-111.9361081 33.4251329,-111.9286819 33.4214811)"
7,B2,15,C5,1.1219063871735313,"LINESTRING (-111.9361081 33.4251329,-111.9249157 33.4219834)"
7,B2,16,D1,0.7444940258784554,"LINESTRING (-111.9361081 33.4251329,-111.9396634 33.418285)"
7,B2,17,D2,0.6953771433323609,"LINESTRING (-111.9361081 33.4251329,-111.9362585 33.4179277)"
7,B2,18,D3,0.7453019437115147,"LINESTRING (-111.9361081 33.4251329,-111.9325698 33.4182668)"
7,B2,19,D4,0.9863190769860473,"LINESTRING (-111.9361081 33.4251329,-111.9285817 33.4182162)"
7,B2,20,D5,1.2886225393759654,"LINESTRING (-111.9361081 33.4251329,-111.9250205 33.4176885)"
7,B2,21,E1,1.0613268698107121,"LINESTRING (-111.9361081 33.4251329,-111.940038 33.4148595)"
