name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,3195,546382875,284,1278,,11.318041687443019,1,29,,service,7,"LINESTRING (-111.927961 33.4175883, -111.927966 33.41769)",bike;walk,1
,3196,546382877,366,1286,,250.83125405151674,1,4,,footway,9,"LINESTRING (-111.9259069 33.4244988, -111.9257409 33.4245237, -111.9255831 33.4245585, -111.924529 33.4245524, -111.9241353 33.4245661, -111.9241299 33.4250945, -111.9238414 33.4251157)",walk,0
,3197,546382877,1286,1293,,100.99607413207481,1,4,,footway,9,"LINESTRING (-111.9238414 33.4251157, -111.9238558 33.4260239)",walk,0
,3198,546382877,1293,1287,,41.39736749972375,1,4,,footway,9,"LINESTRING (-111.9238558 33.4260239, -111.923856 33.4260348, -111.9235675 33.4263043)",walk,0
,3199,546382878,736,1291,,83.38245134951082,1,4,,footway,9,"LINESTRING (-111.9241892 33.425954, -111.924251 33.4259156, -111.9242491 33.4256906, -111.9243217 33.4255455, -111.924532 33.4254864, -111.9245349 33.4253683)",walk,0
,3200,546382878,1291,1288,,7.504043215541828,1,4,,footway,9,"LINESTRING (-111.9245349 33.4253683, -111.9246155 33.4253629)",walk,0
,3201,546382879,1289,1290,,27.626802239974033,1,4,,footway,9,"LINESTRING (-111.9259057 33.4254474, -111.9257088 33.4254495, -111.9257075 33.4253654)",walk,0
,3202,546382879,1290,115,,5.482472866239961,1,4,,footway,9,"LINESTRING (-111.9257075 33.4253654, -111.9257665 33.4253629)",walk,0
,3203,546382880,1290,1291,,108.8221406098464,1,4,,footway,9,"LINESTRING (-111.9257075 33.4253654, -111.9245349 33.4253683)",walk,0
,3204,546382881,2390,1286,,102.68030418350504,1,29,,track,10,"LINESTRING (-111.9228 33.4249916, -111.9228883 33.4250508, -111.9237805 33.4250485, -111.9238414 33.4251157)",bike;walk,0
,3205,546382882,2391,1292,,32.825378684354256,1,29,,track,10,"LINESTRING (-111.9228 33.4257643, -111.9228994 33.4258656, -111.9230609 33.4259595)",bike;walk,0
,3206,546382882,1292,1293,,75.0034434509228,1,29,,track,10,"LINESTRING (-111.9230609 33.4259595, -111.9231661 33.4259966, -111.9233528 33.42603, -111.9238558 33.4260239)",bike;walk,0
,3207,546382883,1292,738,,136.20840246097748,1,29,,service,7,"LINESTRING (-111.9230609 33.4259595, -111.9230016 33.4261005, -111.9230134 33.4263738, -111.9233587 33.4263812, -111.9234209 33.4264035, -111.9234624 33.4264629, -111.9234614 33.4268514)",bike;walk,1
,3208,546382883,738,1292,,136.20840246097748,1,29,,service,7,"LINESTRING (-111.9234614 33.4268514, -111.9234624 33.4264629, -111.9234209 33.4264035, -111.9233587 33.4263812, -111.9230134 33.4263738, -111.9230016 33.4261005, -111.9230609 33.4259595)",bike;walk,1
,3209,546382884,1219,1360,,0.6068801840112187,1,4,,footway,9,"LINESTRING (-111.9291163 33.4286044, -111.9291098 33.428605)",walk,0
,3210,546382884,1360,1294,,70.55048000544089,1,4,,footway,9,"LINESTRING (-111.9291098 33.428605, -111.9290397 33.4286115, -111.9288643 33.4286004, -111.9284735 33.4286523, -111.9283624 33.4286857)",walk,0
,3211,546382884,1294,1295,,176.63992492269492,1,4,,footway,9,"LINESTRING (-111.9283624 33.4286857, -111.9283003 33.4287005, -111.9282645 33.4286988, -111.928009 33.4287361, -111.9277667 33.4287572, -111.9275138 33.4287644, -111.9272023 33.4287488, -111.9267744 33.4287211, -111.9265122 33.4287027, -111.9264714 33.4286925)",walk,0
,3212,546382884,1295,1296,,1.6769802931200153,1,4,,footway,9,"LINESTRING (-111.9264714 33.4286925, -111.9264582 33.4286822)",walk,0
,3213,546382884,1296,1297,,454.8289127409812,1,4,,footway,9,"LINESTRING (-111.9264582 33.4286822, -111.9264463 33.4286516, -111.9264436 33.4285655, -111.9264477 33.4283092, -111.9264498 33.4281023, -111.9264894 33.4279563, -111.9264894 33.4276677, -111.9264956 33.4270167, -111.9265029 33.4267499, -111.926504 33.4263284, -111.9265009 33.4258547, -111.926505 33.4255287, -111.926504 33.4250307, -111.9265104 33.4245973)",walk,0
,3214,546382885,1303,1298,,7.957786264938066,1,4,,footway,9,"LINESTRING (-111.9264663 33.4245982, -111.9263807 33.424594)",walk,0
,3215,546382885,1298,1299,,14.632899682303872,1,4,,footway,9,"LINESTRING (-111.9263807 33.424594, -111.9262235 33.4245838)",walk,0
,3216,546382885,1299,1300,,8.502684918673733,1,4,,footway,9,"LINESTRING (-111.9262235 33.4245838, -111.926132 33.4245799)",walk,0
,3217,546382885,1300,529,,8.728801741452742,1,4,,footway,9,"LINESTRING (-111.926132 33.4245799, -111.926132 33.4245014)",walk,0
,3218,546382885,529,1301,,9.086336582072782,1,4,,footway,9,"LINESTRING (-111.926132 33.4245014, -111.9261301 33.4244197)",walk,0
,3219,546382885,1301,527,,8.717493928968263,1,4,,footway,9,"LINESTRING (-111.9261301 33.4244197, -111.926224 33.4244218)",walk,0
,3220,546382885,527,528,,14.663571705122909,1,4,,footway,9,"LINESTRING (-111.926224 33.4244218, -111.926382 33.4244228)",walk,0
,3221,546382885,528,1302,,8.133717678022942,1,4,,footway,9,"LINESTRING (-111.926382 33.4244228, -111.9264696 33.4244205)",walk,0
,3222,546382885,1302,530,,9.508053986415995,1,4,,footway,9,"LINESTRING (-111.9264696 33.4244205, -111.926471 33.424506)",walk,0
,3223,546382885,530,1303,,10.261446779319483,1,4,,footway,9,"LINESTRING (-111.926471 33.424506, -111.9264663 33.4245982)",walk,0
,3224,546382886,1302,2276,,120.15515883773135,1,4,,footway,9,"LINESTRING (-111.9264696 33.4244205, -111.9264535 33.424375, -111.9264642 33.4233419)",walk,0
,3225,546382886,2276,1304,,132.71634453008502,1,4,,footway,9,"LINESTRING (-111.9264642 33.4233419, -111.9264693 33.4229021, -111.9264771 33.4221887, -111.9264897 33.4221498)",walk,0
,3226,546382887,1304,1307,,1.276025010650611,1,4,,footway,9,"LINESTRING (-111.9264897 33.4221498, -111.926496 33.4221396)",walk,0
,3227,546382887,1307,404,,12.608721515072565,1,4,,footway,9,"LINESTRING (-111.926496 33.4221396, -111.9265015 33.4220263)",walk,0
,3228,546382887,404,1308,,14.587880506109114,1,4,,footway,9,"LINESTRING (-111.9265015 33.4220263, -111.926493 33.4218953)",walk,0
,3229,546387754,1307,2279,,97.93788642385904,1,4,,footway,9,"LINESTRING (-111.926496 33.4221396, -111.9265179 33.4221283, -111.9266716 33.4221505, -111.9268994 33.4221532, -111.9269735 33.422135, -111.9270717 33.4221169, -111.927376 33.4221182, -111.9274569 33.4221177, -111.9275396 33.4221164)",walk,0
,3230,546387754,2279,1309,,79.21663254935302,1,4,,footway,9,"LINESTRING (-111.9275396 33.4221164, -111.9275877 33.4221156, -111.9283588 33.4221095, -111.9283931 33.4221104)",walk,0
,3231,546387754,1309,1310,,6.5091439064837715,1,4,,footway,9,"LINESTRING (-111.9283931 33.4221104, -111.928463 33.4221152)",walk,0
,3232,546387754,1310,1046,,7.3388576555831895,1,4,,footway,9,"LINESTRING (-111.928463 33.4221152, -111.928542 33.4221181)",walk,0
,3233,546387755,1045,1311,,142.26253882896017,1,4,,footway,9,"LINESTRING (-111.9288427 33.4221688, -111.9289197 33.4223849, -111.9290386 33.4225493, -111.9291371 33.422644, -111.9292178 33.4227011, -111.9296116 33.4229031, -111.9298044 33.4230046, -111.9298208 33.4230423, -111.9298185 33.4230743)",walk,0
,3234,546387755,1311,1312,,5.023561920627485,1,4,,footway,9,"LINESTRING (-111.9298185 33.4230743, -111.9298233 33.4231193)",walk,0
,3235,546387755,1312,1313,,45.8200332342912,1,4,,footway,9,"LINESTRING (-111.9298233 33.4231193, -111.9298221 33.4231576, -111.9298548 33.4231739, -111.9299751 33.4232103, -111.9302487 33.4232665)",walk,0
,3236,546387755,1313,1314,,4.6076719843625495,1,4,,footway,9,"LINESTRING (-111.9302487 33.4232665, -111.9302966 33.4232774)",walk,0
,3237,546387755,1314,1315,,16.687447353303618,1,4,,footway,9,"LINESTRING (-111.9302966 33.4232774, -111.9302938 33.4233104, -111.9302747 33.4234263)",walk,0
,3238,546387756,1313,621,,6.748224890658233,1,4,,footway,9,"LINESTRING (-111.9302487 33.4232665, -111.9302716 33.4232089)",walk,0
,3239,546387756,621,620,,4.594765516517222,1,4,,footway,9,"LINESTRING (-111.9302716 33.4232089, -111.9302883 33.42317)",walk,0
,3240,546387756,620,619,,6.783196910735916,1,4,,footway,9,"LINESTRING (-111.9302883 33.42317, -111.9303102 33.4231118)",walk,0
,3241,546387756,619,1316,,8.545419306635626,1,4,,footway,9,"LINESTRING (-111.9303102 33.4231118, -111.9303328 33.4230373)",walk,0
,3242,546387756,1316,1207,,21.338271127629305,1,4,,footway,9,"LINESTRING (-111.9303328 33.4230373, -111.9304776 33.4230555, -111.9305609 33.4230602)",walk,0
,3243,546387757,1316,1317,,103.88023067843147,1,4,,footway,9,"LINESTRING (-111.9303328 33.4230373, -111.9301614 33.422997, -111.9300143 33.4229452, -111.9298429 33.4228598, -111.9297038 33.4227811, -111.929667 33.4227504, -111.9296072 33.4226832, -111.9295348 33.422617, -111.9294139 33.4225371)",walk,0
,3244,546387757,1317,1318,,18.62880989822457,1,4,,footway,9,"LINESTRING (-111.9294139 33.4225371, -111.9292572 33.4224324)",walk,0
,3245,546387757,1318,1319,,34.67233911247491,1,4,,footway,9,"LINESTRING (-111.9292572 33.4224324, -111.9291243 33.4223128, -111.9290841 33.4222216, -111.9290898 33.4221703)",walk,0
,3246,546387758,1315,1320,,158.72263297073926,1,4,,footway,9,"LINESTRING (-111.9302747 33.4234263, -111.930227 33.4236907, -111.9302046 33.4237654, -111.9301562 33.4238478, -111.9300723 33.4238913, -111.9297631 33.4239955, -111.9296313 33.4240415, -111.9294837 33.4240903, -111.9290627 33.4242318)",walk,0
,3247,546387758,1320,1321,,146.27255468888126,1,4,,footway,9,"LINESTRING (-111.9290627 33.4242318, -111.9287554 33.4243126, -111.9286661 33.4243338, -111.9284592 33.4243686, -111.928014 33.4244199, -111.9278053 33.4244308, -111.9276284 33.4244323, -111.9275138 33.4244324)",walk,0
,3248,546387758,1321,1302,,97.47535335497993,1,4,,footway,9,"LINESTRING (-111.9275138 33.4244324, -111.9265051 33.4244386, -111.9264696 33.4244205)",walk,0
,3249,546387759,1212,1322,,3.6347797545316594,1,4,,footway,9,"LINESTRING (-111.9291492 33.4249027, -111.9291221 33.4249263)",walk,0
,3250,546387760,1301,1323,,110.0920746797527,1,4,,footway,9,"LINESTRING (-111.9261301 33.4244197, -111.9261359 33.4241646, -111.9261072 33.4237689, -111.9261096 33.4235215, -111.9261044 33.4234305)",walk,0
,3251,546387760,1323,1324,,10.096499339495967,1,4,,footway,9,"LINESTRING (-111.9261044 33.4234305, -111.9261044 33.4233397)",walk,0
,3252,546387760,1324,1325,,9.780394295329634,1,4,,footway,9,"LINESTRING (-111.9261044 33.4233397, -111.9261082 33.4232518)",walk,0
,3253,546387760,1325,1305,,120.182024948731,1,4,,footway,9,"LINESTRING (-111.9261082 33.4232518, -111.9261113 33.4230321, -111.9261165 33.4226568, -111.9261459 33.4223638, -111.9261511 33.4222165, -111.9261162 33.422183)",walk,0
,3254,546387761,1218,1326,,13.572801797324843,1,4,,footway,9,"LINESTRING (-111.9291647 33.4285766, -111.9293051 33.4285424)",walk,0
,3255,546387761,1326,1327,,9.536072124829863,1,4,,footway,9,"LINESTRING (-111.9293051 33.4285424, -111.9294061 33.4285266)",walk,0
,3256,546387762,1220,1328,,178.01905927161826,1,4,,footway,9,"LINESTRING (-111.9294766 33.4285753, -111.9298141 33.4285877, -111.9300998 33.4286214, -111.9304879 33.4286913, -111.930817 33.4287743, -111.9310793 33.4288546, -111.9311492 33.4288637, -111.9312845 33.428888, -111.9313424 33.4289078)",walk,0
,3257,546387762,1328,1329,,271.05115672020713,1,4,,footway,9,"LINESTRING (-111.9313424 33.4289078, -111.9314426 33.428942, -111.931453 33.4289922, -111.9318521 33.4291457, -111.9320882 33.4292053, -111.932198 33.4292213, -111.9324777 33.4292453, -111.9328062 33.4292446, -111.9332959 33.4292395, -111.9334614 33.4292504, -111.9336775 33.4292882, -111.9338884 33.4293798, -111.9339755 33.4293529, -111.9341052 33.42939)",walk,0
,3258,546387762,1329,1330,,73.49833572068837,1,4,,footway,9,"LINESTRING (-111.9341052 33.42939, -111.9342299 33.4294198, -111.9342665 33.4294969, -111.934426 33.4295783, -111.9347135 33.4297805)",walk,0
,3259,546387763,1330,246,,459.6672508737011,1,4,,footway,9,"LINESTRING (-111.9347135 33.4297805, -111.9348632 33.4299084, -111.9351281 33.4300706, -111.9354266 33.4302205, -111.9355501 33.4303057, -111.9356181 33.430328, -111.9357757 33.4303531, -111.9360801 33.4304467, -111.9362944 33.4304533, -111.9366182 33.4304946, -111.9369413 33.4304661, -111.9372884 33.4303765, -111.9375107 33.4302728, -111.9378959 33.4300934, -111.9381002 33.4299887, -111.9385021 33.4297497, -111.9387251 33.42966, -111.9389721 33.4296037, -111.9390698 33.4295647, -111.9391424 33.429559)",walk,0
,3260,546387764,1295,421,,11.19655473863135,1,4,,footway,9,"LINESTRING (-111.9264714 33.4286925, -111.9264921 33.4287917)",walk,0
,3261,546387764,421,1331,,13.26704626152997,1,4,,footway,9,"LINESTRING (-111.9264921 33.4287917, -111.9265064 33.4288448, -111.9265235 33.4289081)",walk,0
,3262,546387764,1331,1332,,9.40796348885653,1,4,,footway,9,"LINESTRING (-111.9265235 33.4289081, -111.926548 33.4289902)",walk,0
,3263,546387764,1332,423,,4.633546585803839,1,4,,footway,9,"LINESTRING (-111.926548 33.4289902, -111.9265353 33.4290305)",walk,0
,3264,546388942,1334,1352,,20.59526894238965,1,29,,service,7,"LINESTRING (-111.9239886 33.429186, -111.9241905 33.4291091)",bike;walk,1
,3265,546388942,1352,1334,,20.59526894238965,1,29,,service,7,"LINESTRING (-111.9241905 33.4291091, -111.9239886 33.429186)",bike;walk,1
,3266,546388942,1352,1350,,19.08129665311351,1,29,,service,7,"LINESTRING (-111.9241905 33.4291091, -111.92434 33.4290523, -111.9243802 33.4290442)",bike;walk,1
,3267,546388942,1350,1352,,19.08129665311351,1,29,,service,7,"LINESTRING (-111.9243802 33.4290442, -111.92434 33.4290523, -111.9241905 33.4291091)",bike;walk,1
,3268,546388942,1350,1335,,17.077671361514188,1,29,,service,7,"LINESTRING (-111.9243802 33.4290442, -111.9245591 33.4290082)",bike;walk,1
,3269,546388942,1335,1350,,17.077671361514188,1,29,,service,7,"LINESTRING (-111.9245591 33.4290082, -111.9243802 33.4290442)",bike;walk,1
,3270,546388942,1335,1347,,18.635710710982437,1,29,,service,7,"LINESTRING (-111.9245591 33.4290082, -111.9247598 33.4290025)",bike;walk,1
,3271,546388942,1347,1335,,18.635710710982437,1,29,,service,7,"LINESTRING (-111.9247598 33.4290025, -111.9245591 33.4290082)",bike;walk,1
,3272,546388942,1347,1346,,16.272139040613023,1,29,,service,7,"LINESTRING (-111.9247598 33.4290025, -111.9248425 33.4290002, -111.9249351 33.4290005)",bike;walk,1
,3273,546388942,1346,1347,,16.272139040613023,1,29,,service,7,"LINESTRING (-111.9249351 33.4290005, -111.9248425 33.4290002, -111.9247598 33.4290025)",bike;walk,1
,3274,546388942,1346,1344,,16.84694628325002,1,29,,service,7,"LINESTRING (-111.9249351 33.4290005, -111.9250388 33.4290009, -111.9251153 33.4290129)",bike;walk,1
,3275,546388942,1344,1346,,16.84694628325002,1,29,,service,7,"LINESTRING (-111.9251153 33.4290129, -111.9250388 33.4290009, -111.9249351 33.4290005)",bike;walk,1
,3276,546388942,1344,1342,,17.896348923032008,1,29,,service,7,"LINESTRING (-111.9251153 33.4290129, -111.9251884 33.4290244, -111.9253047 33.4290432)",bike;walk,1
,3277,546388942,1342,1344,,17.896348923032008,1,29,,service,7,"LINESTRING (-111.9253047 33.4290432, -111.9251884 33.4290244, -111.9251153 33.4290129)",bike;walk,1
,3278,546388942,1342,1340,,16.51694264668021,1,29,,service,7,"LINESTRING (-111.9253047 33.4290432, -111.9253794 33.4290553, -111.9254811 33.4290605)",bike;walk,1
,3279,546388942,1340,1342,,16.51694264668021,1,29,,service,7,"LINESTRING (-111.9254811 33.4290605, -111.9253794 33.4290553, -111.9253047 33.4290432)",bike;walk,1
,3280,546388942,1340,1338,,17.654979679095195,1,29,,service,7,"LINESTRING (-111.9254811 33.4290605, -111.925671 33.4290701)",bike;walk,1
,3281,546388942,1338,1340,,17.654979679095195,1,29,,service,7,"LINESTRING (-111.925671 33.4290701, -111.9254811 33.4290605)",bike;walk,1
,3282,546388942,1338,1354,,50.68710129469209,1,29,,service,7,"LINESTRING (-111.925671 33.4290701, -111.9258397 33.4290788, -111.9258238 33.4293933)",bike;walk,1
,3283,546388942,1354,1338,,50.68710129469209,1,29,,service,7,"LINESTRING (-111.9258238 33.4293933, -111.9258397 33.4290788, -111.925671 33.4290701)",bike;walk,1
,3284,546388942,1354,1337,,28.47501054200181,1,29,,service,7,"LINESTRING (-111.9258238 33.4293933, -111.9258177 33.4295158, -111.9256578 33.429513)",bike;walk,1
,3285,546388942,1337,1354,,28.47501054200181,1,29,,service,7,"LINESTRING (-111.9256578 33.429513, -111.9258177 33.4295158, -111.9258238 33.4293933)",bike;walk,1
,3286,546388942,1337,1339,,17.422063884031644,1,29,,service,7,"LINESTRING (-111.9256578 33.429513, -111.9254701 33.4295098)",bike;walk,1
,3287,546388942,1339,1337,,17.422063884031644,1,29,,service,7,"LINESTRING (-111.9254701 33.4295098, -111.9256578 33.429513)",bike;walk,1
,3288,546388942,1339,1341,,15.99280053198111,1,29,,service,7,"LINESTRING (-111.9254701 33.4295098, -111.9252978 33.4295068)",bike;walk,1
,3289,546388942,1341,1339,,15.99280053198111,1,29,,service,7,"LINESTRING (-111.9252978 33.4295068, -111.9254701 33.4295098)",bike;walk,1
,3290,546388942,1341,1343,,17.422295786612686,1,29,,service,7,"LINESTRING (-111.9252978 33.4295068, -111.9251101 33.4295035)",bike;walk,1
,3291,546388942,1343,1341,,17.422295786612686,1,29,,service,7,"LINESTRING (-111.9251101 33.4295035, -111.9252978 33.4295068)",bike;walk,1
,3292,546388942,1343,1345,,16.71671130400373,1,29,,service,7,"LINESTRING (-111.9251101 33.4295035, -111.92493 33.4295004)",bike;walk,1
,3293,546388942,1345,1343,,16.71671130400373,1,29,,service,7,"LINESTRING (-111.92493 33.4295004, -111.9251101 33.4295035)",bike;walk,1
,3294,546388942,1345,1336,,16.048469783626665,1,29,,service,7,"LINESTRING (-111.92493 33.4295004, -111.9247571 33.4294974)",bike;walk,1
,3295,546388942,1336,1345,,16.048469783626665,1,29,,service,7,"LINESTRING (-111.9247571 33.4294974, -111.92493 33.4295004)",bike;walk,1
,3296,546388942,1336,1348,,18.996921836124674,1,29,,service,7,"LINESTRING (-111.9247571 33.4294974, -111.9245637 33.4295534)",bike;walk,1
,3297,546388942,1348,1336,,18.996921836124674,1,29,,service,7,"LINESTRING (-111.9245637 33.4295534, -111.9247571 33.4294974)",bike;walk,1
,3298,546388942,1348,1349,,18.354149296835562,1,29,,service,7,"LINESTRING (-111.9245637 33.4295534, -111.9243768 33.4296074)",bike;walk,1
,3299,546388942,1349,1348,,18.354149296835562,1,29,,service,7,"LINESTRING (-111.9243768 33.4296074, -111.9245637 33.4295534)",bike;walk,1
,3300,546388942,1349,1351,,18.638603156913383,1,29,,service,7,"LINESTRING (-111.9243768 33.4296074, -111.9242669 33.4296392, -111.9241824 33.4296411)",bike;walk,1
,3301,546388942,1351,1349,,18.638603156913383,1,29,,service,7,"LINESTRING (-111.9241824 33.4296411, -111.9242669 33.4296392, -111.9243768 33.4296074)",bike;walk,1
,3302,546388942,1351,384,,16.644834171395296,1,29,,service,7,"LINESTRING (-111.9241824 33.4296411, -111.9240031 33.4296451)",bike;walk,1
,3303,546388942,384,1351,,16.644834171395296,1,29,,service,7,"LINESTRING (-111.9240031 33.4296451, -111.9241824 33.4296411)",bike;walk,1
,3304,546388945,1337,1338,,49.26346482867224,1,29,,service,7,"LINESTRING (-111.9256578 33.429513, -111.925671 33.4290701)",bike;walk,1
,3305,546388945,1338,1337,,49.26346482867224,1,29,,service,7,"LINESTRING (-111.925671 33.4290701, -111.9256578 33.429513)",bike;walk,1
,3306,546388947,1339,1340,,49.97030804867752,1,29,,service,7,"LINESTRING (-111.9254701 33.4295098, -111.9254765 33.4292485, -111.9254811 33.4290605)",bike;walk,1
,3307,546388947,1340,1339,,49.97030804867752,1,29,,service,7,"LINESTRING (-111.9254811 33.4290605, -111.9254765 33.4292485, -111.9254701 33.4295098)",bike;walk,1
,3308,546388949,1341,1342,,51.55394461933031,1,29,,service,7,"LINESTRING (-111.9252978 33.4295068, -111.9253047 33.4290432)",bike;walk,1
,3309,546388949,1342,1341,,51.55394461933031,1,29,,service,7,"LINESTRING (-111.9253047 33.4290432, -111.9252978 33.4295068)",bike;walk,1
,3310,546388951,1343,1344,,54.55436527394453,1,29,,service,7,"LINESTRING (-111.9251101 33.4295035, -111.9251153 33.4290129)",bike;walk,1
,3311,546388951,1344,1343,,54.55436527394453,1,29,,service,7,"LINESTRING (-111.9251153 33.4290129, -111.9251101 33.4295035)",bike;walk,1
,3312,546388952,1345,1346,,55.58835860424108,1,29,,service,7,"LINESTRING (-111.92493 33.4295004, -111.9249351 33.4290005)",bike;walk,1
,3313,546388952,1346,1345,,55.58835860424108,1,29,,service,7,"LINESTRING (-111.9249351 33.4290005, -111.92493 33.4295004)",bike;walk,1
,3314,546388953,1336,1347,,55.03093960352911,1,29,,service,7,"LINESTRING (-111.9247571 33.4294974, -111.9247598 33.4290025)",bike;walk,1
,3315,546388953,1347,1336,,55.03093960352911,1,29,,service,7,"LINESTRING (-111.9247598 33.4290025, -111.9247571 33.4294974)",bike;walk,1
,3316,546388954,1348,1335,,60.62497691137235,1,29,,service,7,"LINESTRING (-111.9245637 33.4295534, -111.9245591 33.4290082)",bike;walk,1
,3317,546388954,1335,1348,,60.62497691137235,1,29,,service,7,"LINESTRING (-111.9245591 33.4290082, -111.9245637 33.4295534)",bike;walk,1
,3318,546388955,1349,1350,,62.62577750641127,1,29,,service,7,"LINESTRING (-111.9243768 33.4296074, -111.9243802 33.4290442)",bike;walk,1
,3319,546388955,1350,1349,,62.62577750641127,1,29,,service,7,"LINESTRING (-111.9243802 33.4290442, -111.9243768 33.4296074)",bike;walk,1
,3320,546388956,1351,1352,,59.16047645142921,1,29,,service,7,"LINESTRING (-111.9241824 33.4296411, -111.9241905 33.4291091)",bike;walk,1
,3321,546388956,1352,1351,,59.16047645142921,1,29,,service,7,"LINESTRING (-111.9241905 33.4291091, -111.9241824 33.4296411)",bike;walk,1
,3322,546388957,1353,1354,,30.169677843162788,1,9,,cycleway,8,"LINESTRING (-111.9260626 33.4295583, -111.9260055 33.4294772, -111.925958 33.4294354, -111.9258238 33.4293933)",bike,0
,3323,546388958,123,422,,10.630563083072147,1,4,,footway,9,"LINESTRING (-111.926109 33.4289792, -111.9261081 33.4288836)",walk,0
,3324,546388958,422,418,,12.324679631924312,1,4,,footway,9,"LINESTRING (-111.9261081 33.4288836, -111.9261066 33.4288352, -111.9261046 33.4287728)",walk,0
,3325,546388958,418,1355,,8.734842597818423,1,4,,footway,9,"LINESTRING (-111.9261046 33.4287728, -111.9261011 33.4286943)",walk,0
,3326,546388958,1355,1333,,16.54671329601205,1,4,,footway,9,"LINESTRING (-111.9261011 33.4286943, -111.9262793 33.4286892)",walk,0
,3327,546388958,1333,1296,,16.620190280040717,1,4,,footway,9,"LINESTRING (-111.9262793 33.4286892, -111.9264582 33.4286822)",walk,0
,3328,546389668,1356,369,,227.64561774892408,1,29,,service,7,"LINESTRING (-111.923802 33.4286633, -111.9241529 33.4285309, -111.9247777 33.428471, -111.9247877 33.4282507, -111.9241178 33.4282521, -111.9236237 33.4283392)",bike;walk,1
,3329,546389668,369,1356,,227.64561774892408,1,29,,service,7,"LINESTRING (-111.9236237 33.4283392, -111.9241178 33.4282521, -111.9247877 33.4282507, -111.9247777 33.428471, -111.9241529 33.4285309, -111.923802 33.4286633)",bike;walk,1
,3330,546389668,369,2392,,80.27038506518016,1,29,,service,7,"LINESTRING (-111.9236237 33.4283392, -111.9229619 33.4283051, -111.9228 33.4282044)",bike;walk,1
,3331,546389668,2392,369,,80.27038506518016,1,29,,service,7,"LINESTRING (-111.9228 33.4282044, -111.9229619 33.4283051, -111.9236237 33.4283392)",bike;walk,1
,3332,546389668,2393,1356,,99.47622192415326,1,29,,service,7,"LINESTRING (-111.9228 33.4284622, -111.9228666 33.4285058, -111.9236017 33.4287163, -111.923802 33.4286633)",bike;walk,1
,3333,546389668,1356,2393,,99.47622192415328,1,29,,service,7,"LINESTRING (-111.923802 33.4286633, -111.9236017 33.4287163, -111.9228666 33.4285058, -111.9228 33.4284622)",bike;walk,1
,3334,546443708,1300,1355,,458.70427085462796,1,4,,footway,9,"LINESTRING (-111.926132 33.4245799, -111.9261357 33.4286612, -111.9261011 33.4286943)",walk,0
,3335,546627082,119,1357,,14.763975247291981,1,9,,cycleway,8,"LINESTRING (-111.9276328 33.4301131, -111.9276578 33.4300986, -111.927674 33.4300887, -111.9276808 33.4300791, -111.9276846 33.4300695, -111.9276863 33.4300542, -111.9276808 33.4300433, -111.9276706 33.4300291, -111.9276481 33.4300117)",bike;walk,0
,3336,546627083,1332,1358,,245.4273885018999,1,4,,footway,9,"LINESTRING (-111.926548 33.4289902, -111.926567 33.4289817, -111.9265941 33.4289812, -111.9266551 33.4289963, -111.926738 33.4290147, -111.9267815 33.4290274, -111.9274516 33.429058, -111.9275571 33.4290599, -111.9276768 33.4290585, -111.9277688 33.42905, -111.9278557 33.4290392, -111.928344 33.4289784, -111.9287137 33.4289256, -111.9289926 33.4288936, -111.9290609 33.4288861, -111.9290919 33.4288856, -111.9291631 33.4289011)",walk,0
,3337,546627083,1358,420,,12.502985003856654,1,4,,footway,9,"LINESTRING (-111.9291631 33.4289011, -111.9291448 33.4287897)",walk,0
,3338,546627083,420,1359,,13.4065913701302,1,4,,footway,9,"LINESTRING (-111.9291448 33.4287897, -111.9291239 33.4286704)",walk,0
,3339,546627083,1359,1360,,7.388928763790318,1,4,,footway,9,"LINESTRING (-111.9291239 33.4286704, -111.9291098 33.428605)",walk,0
,3340,548632511,817,1437,,16.844746937840583,1,4,,footway,9,"LINESTRING (-111.933769 33.422824, -111.9337933 33.4227934, -111.9338729 33.4227793, -111.933929 33.4227774)",walk,0
,3341,548632511,1437,1361,,5.95268467645732,1,4,,footway,9,"LINESTRING (-111.933929 33.4227774, -111.9339464 33.4227768, -111.9339931 33.4227755)",walk,0
,3342,548632511,1361,1362,,31.8996861810934,1,4,,footway,9,"LINESTRING (-111.9339931 33.4227755, -111.9340398 33.4227755, -111.9340414 33.4225276)",walk,0
,3343,548632511,1362,1363,,78.17759361834207,1,4,,footway,9,"LINESTRING (-111.9340414 33.4225276, -111.9348836 33.4225135)",walk,0
,3344,548632511,1363,1364,,47.92359262003491,1,4,,footway,9,"LINESTRING (-111.9348836 33.4225135, -111.934881 33.4222363, -111.9348616 33.4221234, -111.9348459 33.4220859)",walk,0
,3345,548632511,1364,1055,,3.137122152930024,1,4,,footway,9,"LINESTRING (-111.9348459 33.4220859, -111.9348365 33.4220588)",walk,0
,3346,548632512,1362,1365,,50.982942288653454,1,4,,footway,9,"LINESTRING (-111.9340414 33.4225276, -111.9340405 33.4220691)",walk,0
,3347,548632513,817,1371,,68.68330612479984,1,4,,footway,9,"LINESTRING (-111.933769 33.422824, -111.9337486 33.4228819, -111.9337608 33.4234286, -111.9337572 33.4234387)",walk,0
