node_id,x_coord,y_coord,meso_link_id,lane_no,activity_type,is_boundary
40178,-122.30917,47.65141,5222,2,,0
40179,-122.30928,47.65142,5222,1,,0
40180,-122.30925,47.65145,5222,2,,0
40181,-122.30935,47.65146,5222,1,,0
40182,-122.30932,47.65149,5222,2,,0
40183,-122.30943,47.6515,5222,1,,0
40184,-122.3094,47.65152,5222,2,,0
40185,-122.3095,47.65154,5222,1,,0
40186,-122.30947,47.65156,5222,2,,0
40187,-122.30958,47.65157,5222,1,,0
40188,-122.30955,47.6516,5222,2,,0
40189,-122.30965,47.65161,5222,1,,0
40190,-122.30962,47.65164,5222,2,,0
40191,-122.30973,47.65165,5222,1,,0
40192,-122.3097,47.65168,5222,2,,0
40197,-122.30987,47.65172,5222,1,,0
40198,-122.30984,47.65175,5222,2,,0
40199,-122.30994,47.65176,5222,1,,0
40200,-122.30991,47.65178,5222,2,,0
40201,-122.31002,47.6518,5222,1,,0
40202,-122.30999,47.65182,5222,2,,0
40203,-122.31009,47.65183,5222,1,,0
40204,-122.31006,47.65186,5222,2,,0
40205,-122.31017,47.65187,5222,1,,0
40206,-122.31014,47.6519,5222,2,,0
40207,-122.31024,47.65191,5222,1,,0
40208,-122.31021,47.65193,5222,2,,0
40209,-122.31032,47.65195,5222,1,,0
40210,-122.31029,47.65197,5222,2,,0
40211,-122.31039,47.65198,5222,1,,0
40212,-122.31036,47.65201,5222,2,,0
40213,-122.31045,47.65202,5222,1,,0
40214,-122.31043,47.65204,5222,2,,0
40215,-122.30979,47.65168,5222,1,,0
40216,-122.30977,47.65171,5222,2,,0
40222,-122.30411,47.65048,5223,1,,0
40223,-122.30416,47.65049,5223,2,,0
40224,-122.3042,47.6505,5223,3,,0
40225,-122.30425,47.6505,5223,4,,0
40226,-122.30429,47.65051,5223,5,,0
40227,-122.30414,47.65042,5223,1,,0
40228,-122.30418,47.65043,5223,2,,0
40229,-122.30423,47.65043,5223,3,,0
40230,-122.30427,47.65044,5223,4,,0
40231,-122.30432,47.65045,5223,5,,0
40232,-122.30416,47.65036,5223,1,,0
40233,-122.30421,47.65037,5223,2,,0
40234,-122.30425,47.65037,5223,3,,0
40235,-122.3043,47.65038,5223,4,,0
40236,-122.30434,47.65039,5223,5,,0
40237,-122.30419,47.6503,5223,1,,0
40238,-122.30424,47.6503,5223,2,,0
40239,-122.30428,47.65031,5223,3,,0
40240,-122.30432,47.65032,5223,4,,0
40241,-122.30437,47.65033,5223,5,,0
40242,-122.30422,47.65024,5223,1,,0
40243,-122.30426,47.65024,5223,2,,0
40244,-122.30431,47.65025,5223,3,,0
40245,-122.30435,47.65026,5223,4,,0
40246,-122.3044,47.65027,5223,5,,0
40247,-122.30424,47.65017,5223,1,,0
40248,-122.30429,47.65018,5223,2,,0
40249,-122.30433,47.65019,5223,3,,0
40250,-122.30438,47.6502,5223,4,,0
40251,-122.30442,47.65021,5223,5,,0
40252,-122.30426,47.65014,5223,1,,0
40253,-122.3043,47.65015,5223,2,,0
40254,-122.30435,47.65016,5223,3,,0
40255,-122.30439,47.65016,5223,4,,0
40256,-122.30444,47.65017,5223,5,,0
40259,-122.30458,47.64902,5224,3,,0
40260,-122.30454,47.64902,5224,4,,0
40261,-122.30449,47.64902,5224,5,,0
40262,-122.30467,47.64908,5224,1,,0
40263,-122.30463,47.64908,5224,2,,0
40264,-122.30458,47.64908,5224,3,,0
40265,-122.30453,47.64908,5224,4,,0
40266,-122.30449,47.64908,5224,5,,0
40267,-122.30467,47.64915,5224,1,,0
40268,-122.30462,47.64915,5224,2,,0
40269,-122.30458,47.64915,5224,3,,0
40270,-122.30453,47.64914,5224,4,,0
40271,-122.30448,47.64914,5224,5,,0
40272,-122.30467,47.64921,5224,1,,0
40273,-122.30462,47.6492,5224,2,,0
40274,-122.30457,47.6492,5224,3,,0
40275,-122.30453,47.6492,5224,4,,0
40276,-122.30448,47.6492,5224,5,,0
40282,-122.30466,47.64927,5225,1,,0
40283,-122.30461,47.64927,5225,2,,0
40284,-122.30457,47.64927,5225,3,,0
40285,-122.30452,47.64927,5225,4,,0
40286,-122.30447,47.64926,5225,5,,0
40287,-122.30465,47.64933,5225,1,,0
40288,-122.30461,47.64933,5225,2,,0
40289,-122.30456,47.64933,5225,3,,0
40290,-122.30451,47.64933,5225,4,,0
40291,-122.30447,47.64933,5225,5,,0
40292,-122.30465,47.6494,5225,1,,0
40293,-122.3046,47.6494,5225,2,,0
40294,-122.30456,47.64939,5225,3,,0
40295,-122.30451,47.64939,5225,4,,0
40296,-122.30446,47.64939,5225,5,,0
40297,-122.30464,47.64946,5225,1,,0
40298,-122.3046,47.64946,5225,2,,0
40299,-122.30455,47.64946,5225,3,,0
40300,-122.3045,47.64945,5225,4,,0
40301,-122.30446,47.64945,5225,5,,0
40302,-122.30464,47.64952,5225,1,,0
40303,-122.30459,47.64951,5225,2,,0
40304,-122.30455,47.64951,5225,3,,0
40305,-122.3045,47.64951,5225,4,,0
40307,-122.30297,47.66494,5226,1,residential,0
40308,-122.30295,47.66488,5226,1,,0
40309,-122.30292,47.66482,5226,1,,0
40310,-122.3029,47.66475,5226,1,,0
40311,-122.30281,47.66477,5227,1,service,0
40312,-122.30283,47.66483,5227,1,,0
40313,-122.30286,47.66489,5227,1,,0
40314,-122.30288,47.66495,5227,1,,0
40315,-122.31227,47.6498,5228,1,unclassified,0
40316,-122.31232,47.64977,5228,1,,0
40317,-122.31225,47.64973,5229,1,service,0
40318,-122.3122,47.64976,5229,1,,0
40319,-122.31233,47.64975,5230,1,service,0
40320,-122.31239,47.64971,5230,1,,0
40321,-122.31245,47.64966,5230,1,,0
40322,-122.31238,47.64962,5231,1,service,0
40323,-122.31232,47.64967,5231,1,,0
40324,-122.31226,47.64971,5231,1,,0
40325,-122.33682,47.66134,5232,1,secondary,0
40326,-122.33682,47.66131,5232,2,,0
40327,-122.33672,47.66134,5232,1,,0
40328,-122.33672,47.66131,5232,2,,0
40329,-122.33663,47.66134,5232,1,,0
40330,-122.33663,47.66131,5232,2,,0
40331,-122.33658,47.66134,5232,1,,0
40332,-122.33658,47.66131,5232,2,,0
40333,-122.33652,47.6614,5233,1,,0
40334,-122.33662,47.6614,5233,1,,0
40335,-122.33671,47.6614,5233,1,,0
40336,-122.3368,47.6614,5233,1,,0
40337,-122.33687,47.6614,5233,1,,0
40338,-122.33736,47.66134,5234,1,secondary,0
40339,-122.33725,47.66134,5234,1,,0
40340,-122.33725,47.6614,5235,1,secondary,0
40341,-122.33725,47.66143,5235,2,,0
40342,-122.33736,47.6614,5235,1,,0
40343,-122.33736,47.66143,5235,2,,0
40344,-122.33713,47.66134,5236,1,secondary,0
40345,-122.33708,47.66134,5236,1,,0
40346,-122.33708,47.6614,5237,1,secondary,0
40347,-122.33708,47.66143,5237,2,,0
40348,-122.33713,47.6614,5237,1,,0
40349,-122.33713,47.66143,5237,2,,0
40350,-122.33608,47.66134,5238,1,,0
40351,-122.33599,47.66134,5238,1,,0
40352,-122.3359,47.66134,5238,1,,0
40353,-122.33595,47.6614,5239,1,secondary,0
40354,-122.33595,47.66143,5239,2,,0
40355,-122.33603,47.6614,5239,1,,0
40356,-122.33603,47.66143,5239,2,,0
40357,-122.33568,47.66134,5240,1,secondary,0
40360,-122.33556,47.66134,5240,1,,0
40361,-122.33561,47.66134,5240,1,,0
40362,-122.33561,47.6614,5241,1,secondary,0
40363,-122.33561,47.66143,5241,2,,0
40364,-122.33563,47.6614,5241,1,,0
40365,-122.33563,47.66143,5241,2,,0
40366,-122.34067,47.66135,5242,1,secondary,1
40367,-122.34058,47.66135,5242,1,,0
40368,-122.34048,47.66135,5242,1,,0
40369,-122.34039,47.66134,5242,1,,0
40370,-122.3403,47.66134,5242,1,,0
40371,-122.3402,47.66134,5242,1,,0
40372,-122.34011,47.66134,5242,1,,0
40373,-122.34002,47.66134,5242,1,,0
40374,-122.33992,47.66134,5242,1,,0
40377,-122.33974,47.66134,5242,1,,0
40380,-122.33958,47.66134,5242,1,,0
40381,-122.33949,47.66134,5242,1,,0
40382,-122.3394,47.66134,5242,1,,0
40383,-122.33932,47.66134,5242,1,,0
40384,-122.33983,47.66134,5242,1,,0
40385,-122.33968,47.66134,5242,1,,0
40386,-122.33931,47.66141,5243,1,secondary,0
40387,-122.33941,47.66141,5243,1,,0
40388,-122.3395,47.66141,5243,1,,0
40389,-122.33959,47.66141,5243,1,,0
40392,-122.33977,47.66141,5243,1,,0
40395,-122.33993,47.66141,5243,1,,0
40396,-122.34002,47.66141,5243,1,,0
40397,-122.34011,47.66141,5243,1,,0
40398,-122.34021,47.66141,5243,1,,0
40399,-122.3403,47.66141,5243,1,,0
40400,-122.34039,47.66141,5243,1,,0
40401,-122.34049,47.66141,5243,1,,0
40402,-122.34058,47.66141,5243,1,,0
40403,-122.34067,47.66141,5243,1,,0
40404,-122.33968,47.66141,5243,1,,0
40405,-122.33983,47.66141,5243,1,,0
40406,-122.3391,47.66134,5244,1,secondary,0
40407,-122.33901,47.66134,5244,1,,0
40408,-122.33892,47.66134,5244,1,,0
40409,-122.33882,47.66134,5244,1,,0
40412,-122.33868,47.66134,5244,1,,0
40413,-122.33872,47.66134,5244,1,,0
40414,-122.33868,47.66141,5245,1,secondary,0
40417,-122.33881,47.66141,5245,1,,0
40418,-122.3389,47.66141,5245,1,,0
40419,-122.339,47.66141,5245,1,,0
40420,-122.3391,47.66141,5245,1,,0
40421,-122.33872,47.66141,5245,1,,0
40422,-122.33847,47.66134,5246,1,secondary,0
40423,-122.33837,47.66134,5246,1,,0
40424,-122.33828,47.66134,5246,1,,0
40425,-122.33819,47.66134,5246,1,,0
40426,-122.33809,47.66134,5246,1,,0
40427,-122.33802,47.66134,5246,1,,0
40428,-122.33802,47.6614,5247,1,secondary,0
40429,-122.33811,47.6614,5247,1,,0
40430,-122.33821,47.6614,5247,1,,0
40431,-122.3383,47.6614,5247,1,,0
40432,-122.33839,47.6614,5247,1,,0
40433,-122.33847,47.66141,5247,1,,0
40434,-122.33781,47.66134,5248,1,secondary,0
40435,-122.33777,47.66134,5248,1,,0
40436,-122.33777,47.6614,5249,1,secondary,0
40437,-122.33781,47.6614,5249,1,,0
40438,-122.33614,47.66119,5250,1,tertiary,0
40439,-122.33609,47.66119,5250,2,,0
40440,-122.33614,47.66126,5250,1,,0
40441,-122.33609,47.66126,5250,2,,0
40442,-122.33623,47.6613,5251,1,,0
40443,-122.33623,47.66124,5251,1,,0
40444,-122.33623,47.66115,5251,1,,0
40445,-122.33637,47.66144,5252,1,,0
40446,-122.33637,47.6615,5252,1,,0
40447,-122.33646,47.6615,5253,1,residential,0
40448,-122.33651,47.6615,5253,2,,0
40449,-122.33646,47.66144,5253,1,,0
40450,-122.33651,47.66144,5253,2,,0
40451,-122.33637,47.66164,5254,1,residential,0
40452,-122.33637,47.66169,5254,1,,0
40453,-122.33646,47.66169,5255,1,residential,0
40454,-122.33651,47.66169,5255,2,,0
40455,-122.33646,47.66164,5255,1,,0
40456,-122.33651,47.66164,5255,2,,0
40458,-122.32685,47.65595,5256,2,,0
40459,-122.32681,47.65588,5256,1,,0
40460,-122.32685,47.65588,5256,2,,0
40461,-122.32681,47.65582,5256,1,,0
40462,-122.32685,47.65582,5256,2,,0
40463,-122.32681,47.65576,5256,1,,0
40464,-122.32686,47.65576,5256,2,,0
40469,-122.32681,47.65564,5256,1,,0
40470,-122.32686,47.65564,5256,2,,0
40471,-122.32681,47.65568,5256,1,,0
40472,-122.32686,47.65568,5256,2,,0
40475,-122.32681,47.65561,5257,1,,0
40476,-122.32686,47.65561,5257,2,,0
40477,-122.32284,47.66202,5258,1,secondary,0
40478,-122.32289,47.66202,5258,2,,0
40479,-122.32284,47.66196,5258,1,,0
40480,-122.32289,47.66196,5258,2,,0
40481,-122.32284,47.66184,5259,1,service,0
40482,-122.32289,47.66184,5259,2,,0
40483,-122.32284,47.66178,5259,1,,0
40484,-122.32289,47.66178,5259,2,,0
40485,-122.32284,47.66172,5259,1,,0
40486,-122.32289,47.66172,5259,2,,0
40487,-122.32284,47.66165,5259,1,,0
40488,-122.32289,47.66165,5259,2,,0
40489,-122.32284,47.66159,5259,1,,0
40490,-122.32289,47.66159,5259,2,,0
40491,-122.32284,47.66153,5259,1,,0
40492,-122.32289,47.66153,5259,2,,0
40493,-122.32284,47.66146,5259,1,,0
40494,-122.32289,47.66146,5259,2,,0
40497,-122.32284,47.66143,5260,1,,0
40498,-122.32289,47.66143,5260,2,,0
40499,-122.32094,47.66057,5261,1,secondary,0
40504,-122.32093,47.66074,5261,1,,0
40506,-122.32094,47.6606,5261,1,,0
40507,-122.32093,47.66067,5261,1,,0
40508,-122.32073,47.66503,5262,1,secondary,0
40509,-122.32073,47.66506,5262,1,,0
40511,-122.32073,47.66513,5263,1,,0
40512,-122.32073,47.66521,5263,1,,0
40513,-122.32076,47.66446,5264,1,secondary,0
40514,-122.32072,47.66446,5264,2,,0
40515,-122.32067,47.66446,5264,3,,0
40516,-122.32076,47.66453,5264,1,,0
40517,-122.32072,47.66453,5264,2,,0
40518,-122.32067,47.66453,5264,3,,0
40519,-122.32076,47.66459,5264,1,,0
40520,-122.32072,47.66459,5264,2,,0
40521,-122.32067,47.66459,5264,3,,0
40522,-122.32077,47.66465,5264,1,,0
40523,-122.32072,47.66465,5264,2,,0
40524,-122.32067,47.66465,5264,3,,0
40525,-122.32077,47.66472,5264,1,,0
40526,-122.32072,47.66472,5264,2,,0
40527,-122.32067,47.66472,5264,3,,0
40528,-122.32077,47.66478,5264,1,,0
40529,-122.32072,47.66478,5264,2,,0
40530,-122.32067,47.66478,5264,3,,0
40531,-122.32077,47.66484,5264,1,,0
40532,-122.32072,47.66484,5264,2,,0
40533,-122.32068,47.66484,5264,3,,0
40537,-122.32077,47.66487,5265,1,,0
40538,-122.32072,47.66487,5265,2,,0
40539,-122.32068,47.66487,5265,3,,0
40540,-122.32079,47.6571,5266,1,tertiary,0
40541,-122.32074,47.6571,5266,2,,0
40542,-122.32079,47.65711,5266,1,,0
40543,-122.32074,47.65711,5266,2,,0
40544,-122.32088,47.65715,5267,1,tertiary,0
40545,-122.32088,47.65707,5267,1,,0
40546,-122.32086,47.65759,5268,1,tertiary,0
40547,-122.32081,47.65759,5268,2,,0
40548,-122.32086,47.6576,5268,1,,0
40549,-122.32081,47.6576,5268,2,,0
40552,-122.32086,47.65766,5269,1,,0
40553,-122.32081,47.65766,5269,2,,0
40554,-122.32086,47.65773,5269,1,,0
40555,-122.32081,47.65773,5269,2,,0
40556,-122.32085,47.65779,5269,1,,0
40557,-122.32081,47.65779,5269,2,,0
40558,-122.32085,47.65785,5269,1,,0
40559,-122.32081,47.65785,5269,2,,0
40560,-122.32085,47.65791,5269,1,,0
40561,-122.32081,47.65791,5269,2,,0
40562,-122.32085,47.65798,5269,1,,0
40563,-122.32081,47.65798,5269,2,,0
40564,-122.32085,47.65804,5269,1,,0
40565,-122.32081,47.65804,5269,2,,0
40570,-122.32085,47.65814,5269,1,,0
40571,-122.32081,47.65814,5269,2,,0
40572,-122.32085,47.6582,5269,1,,0
40573,-122.3208,47.6582,5269,2,,0
40574,-122.32085,47.65827,5269,1,,0
40575,-122.3208,47.65827,5269,2,,0
40576,-122.32085,47.65833,5269,1,,0
40577,-122.3208,47.65833,5269,2,,0
40578,-122.32085,47.65839,5269,1,,0
40579,-122.3208,47.65839,5269,2,,0
40580,-122.32085,47.65846,5269,1,,0
40581,-122.3208,47.65846,5269,2,,0
40582,-122.32085,47.65852,5269,1,,0
40583,-122.3208,47.65852,5269,2,,0
40584,-122.32085,47.65858,5269,1,,0
40585,-122.3208,47.65858,5269,2,,0
40586,-122.32085,47.65865,5269,1,,0
40587,-122.3208,47.65865,5269,2,,0
40588,-122.32085,47.65874,5269,1,,0
40589,-122.3208,47.65874,5269,2,,0
40590,-122.32085,47.65808,5269,1,,0
40591,-122.32081,47.65808,5269,2,,0
40592,-122.32084,47.65895,5270,1,secondary,0
40593,-122.3208,47.65895,5270,2,,0
40594,-122.32084,47.65901,5270,1,,0
40595,-122.3208,47.65901,5270,2,,0
40596,-122.32084,47.65908,5270,1,,0
40597,-122.3208,47.65908,5270,2,,0
40598,-122.32084,47.65914,5270,1,,0
40599,-122.3208,47.65914,5270,2,,0
40600,-122.32084,47.6592,5270,1,,0
40601,-122.3208,47.6592,5270,2,,0
40602,-122.32084,47.65927,5270,1,,0
40603,-122.3208,47.65927,5270,2,,0
40604,-122.32084,47.65933,5270,1,,0
40605,-122.32079,47.65933,5270,2,,0
40606,-122.32084,47.6594,5270,1,,0
40607,-122.32079,47.6594,5270,2,,0
40610,-122.32084,47.65946,5271,1,,0
40611,-122.32079,47.65946,5271,2,,0
40612,-122.32084,47.65948,5272,1,residential,0
40613,-122.32079,47.65948,5272,2,,0
40614,-122.32084,47.65951,5272,1,,0
40615,-122.32079,47.65951,5272,2,,0
40622,-122.32084,47.65959,5273,1,,0
40623,-122.3208,47.65959,5273,2,,0
40624,-122.32084,47.65966,5273,1,,0
40625,-122.3208,47.65966,5273,2,,0
40626,-122.32085,47.65972,5273,1,,0
40627,-122.3208,47.65972,5273,2,,0
40628,-122.32085,47.65978,5273,1,,0
40629,-122.3208,47.65978,5273,2,,0
40630,-122.32085,47.65984,5273,1,,0
40631,-122.3208,47.65984,5273,2,,0
40632,-122.32085,47.65991,5273,1,,0
40633,-122.3208,47.65991,5273,2,,0
40634,-122.32085,47.65997,5273,1,,0
40635,-122.3208,47.65997,5273,2,,0
40636,-122.32085,47.66003,5273,1,,0
40637,-122.3208,47.66003,5273,2,,0
40638,-122.32085,47.66012,5273,1,,0
40639,-122.32081,47.66012,5273,2,,0
40640,-122.32084,47.65953,5273,1,,0
40641,-122.32079,47.65953,5273,2,,0
40642,-122.32077,47.66142,5274,1,secondary,0
40643,-122.32072,47.66142,5274,2,,0
40644,-122.32076,47.66147,5274,1,,0
40645,-122.32072,47.66147,5274,2,,0
40652,-122.32076,47.66153,5275,1,,0
40653,-122.32071,47.66153,5275,2,,0
40654,-122.32076,47.66149,5275,1,,0
40655,-122.32071,47.66149,5275,2,,0
40656,-122.32076,47.66161,5276,1,secondary,0
40657,-122.32071,47.66161,5276,2,,0
40658,-122.32076,47.66165,5276,1,,0
40659,-122.32071,47.66165,5276,2,,0
40660,-122.32208,47.6497,5277,1,secondary,0
40661,-122.32204,47.6497,5277,2,,0
40666,-122.32208,47.64977,5277,1,,0
40667,-122.32204,47.64977,5277,2,,0
40668,-122.32208,47.64983,5277,1,,0
40669,-122.32204,47.64983,5277,2,,0
40670,-122.32209,47.64989,5277,1,,0
40671,-122.32204,47.64989,5277,2,,0
40672,-122.32209,47.64994,5277,1,,0
40673,-122.32204,47.64994,5277,2,,0
40674,-122.32208,47.6497,5277,1,,0
40675,-122.32204,47.6497,5277,2,,0
40676,-122.32218,47.64998,5278,1,secondary,0
40677,-122.32218,47.64991,5278,1,,0
40678,-122.32218,47.64985,5278,1,,0
40679,-122.32218,47.64979,5278,1,,0
40682,-122.32218,47.64966,5278,1,,0
40683,-122.32218,47.6497,5278,1,,0
40684,-122.32209,47.65016,5279,1,secondary,0
40685,-122.32204,47.65016,5279,2,,0
40686,-122.32209,47.65022,5279,1,,0
40687,-122.32204,47.65022,5279,2,,0
40688,-122.32209,47.65028,5279,1,,0
40689,-122.32204,47.65028,5279,2,,0
40690,-122.32209,47.65037,5279,1,,0
40691,-122.32204,47.65037,5279,2,,0
40692,-122.32218,47.6504,5280,1,secondary,0
40693,-122.32218,47.65034,5280,1,,0
40694,-122.32218,47.65028,5280,1,,0
40695,-122.32218,47.65021,5280,1,,0
40696,-122.32218,47.65012,5280,1,,0
40697,-122.32388,47.66132,5281,1,residential,0
40698,-122.32388,47.66129,5281,2,,0
40699,-122.32379,47.66132,5281,1,,0
40700,-122.32379,47.66129,5281,2,,0
40701,-122.3237,47.66132,5281,1,,0
40702,-122.3237,47.66128,5281,2,,0
40703,-122.3236,47.66132,5281,1,,0
40704,-122.3236,47.66128,5281,2,,0
40705,-122.32354,47.66131,5281,1,,0
40706,-122.32354,47.66128,5281,2,,0
40707,-122.32354,47.66138,5282,1,secondary,0
40708,-122.32354,47.66141,5282,2,,0
40709,-122.32364,47.66138,5282,1,,0
40710,-122.32364,47.66141,5282,2,,0
40711,-122.32373,47.66138,5282,1,,0
40712,-122.32373,47.66141,5282,2,,0
40713,-122.32382,47.66138,5282,1,,0
40714,-122.32382,47.66141,5282,2,,0
40715,-122.32388,47.66138,5282,1,,0
40716,-122.32388,47.66141,5282,2,,0
40717,-122.32322,47.66131,5283,1,secondary,0
40718,-122.32322,47.66128,5283,2,,0
40719,-122.32317,47.66131,5283,1,,0
40720,-122.32318,47.66128,5283,2,,0
40721,-122.32317,47.66137,5284,1,secondary,0
40722,-122.32317,47.66141,5284,2,,0
40723,-122.32322,47.66137,5284,1,,0
40724,-122.32322,47.66141,5284,2,,0
40725,-122.323,47.66131,5285,1,secondary,0
40726,-122.323,47.66128,5285,2,,0
40727,-122.32288,47.66131,5285,1,,0
40728,-122.32288,47.66128,5285,2,,0
40729,-122.32288,47.66137,5286,1,secondary,0
40730,-122.32287,47.6614,5286,2,,0
40731,-122.323,47.66137,5286,1,,0
40732,-122.323,47.6614,5286,2,,0
40733,-122.32071,47.66492,5287,1,secondary,0
40734,-122.32071,47.66489,5287,2,,0
40735,-122.3206,47.66492,5287,1,,0
40736,-122.3206,47.66489,5287,2,,0
40737,-122.3206,47.66499,5288,1,secondary,0
40738,-122.3206,47.66502,5288,2,,0
40739,-122.32071,47.66499,5288,1,,0
40740,-122.32071,47.66502,5288,2,,0
40741,-122.32043,47.66492,5289,1,secondary,0
40742,-122.32043,47.66489,5289,2,,0
40743,-122.32032,47.66492,5289,1,,0
40744,-122.32032,47.66489,5289,2,,0
40745,-122.32032,47.66498,5290,1,secondary,0
40746,-122.32032,47.66502,5290,2,,0
40747,-122.32043,47.66499,5290,1,,0
40748,-122.32043,47.66502,5290,2,,0
40749,-122.32226,47.65452,5291,1,secondary,0
40750,-122.32229,47.65452,5291,1,,0
40751,-122.32229,47.65445,5292,1,secondary,0
40752,-122.32229,47.65442,5292,2,,0
40753,-122.32226,47.65445,5292,1,,0
40754,-122.32226,47.65442,5292,2,,0
40755,-122.32241,47.65452,5293,1,secondary,0
40756,-122.32247,47.65452,5293,1,,0
40757,-122.32247,47.65445,5294,1,secondary,0
40758,-122.32247,47.65442,5294,2,,0
40759,-122.32241,47.65445,5294,1,,0
40760,-122.32241,47.65442,5294,2,,0
40761,-122.32134,47.65451,5295,1,secondary,0
40762,-122.32134,47.65454,5295,2,,0
40763,-122.32144,47.65451,5295,1,,0
40764,-122.32144,47.65454,5295,2,,0
40765,-122.32153,47.65451,5295,1,,0
40766,-122.32153,47.65454,5295,2,,0
40767,-122.32162,47.65451,5295,1,,0
40768,-122.32162,47.65454,5295,2,,0
40769,-122.32172,47.65451,5295,1,,0
40770,-122.32172,47.65454,5295,2,,0
40771,-122.32177,47.65451,5295,1,,0
40772,-122.32177,47.65455,5295,2,,0
40773,-122.32177,47.65445,5296,1,secondary,0
40774,-122.32177,47.65442,5296,2,,0
40775,-122.32168,47.65445,5296,1,,0
40776,-122.32168,47.65442,5296,2,,0
40777,-122.32159,47.65445,5296,1,,0
40778,-122.32159,47.65442,5296,2,,0
40779,-122.32149,47.65445,5296,1,,0
40780,-122.32149,47.65442,5296,2,,0
40781,-122.3214,47.65445,5296,1,,0
40782,-122.3214,47.65442,5296,2,,0
40783,-122.32135,47.65445,5296,1,,0
40784,-122.32135,47.65441,5296,2,,0
40786,-122.32108,47.66037,5297,1,,0
40789,-122.32099,47.66044,5297,1,,0
40790,-122.32104,47.66039,5297,1,,0
40791,-122.33427,47.66499,5298,1,secondary,0
40792,-122.33427,47.66496,5298,2,,0
40793,-122.33423,47.665,5298,1,,0
40794,-122.33423,47.66496,5298,2,,0
40795,-122.33423,47.66506,5299,1,secondary,0
40796,-122.33423,47.66509,5299,2,,0
40797,-122.33427,47.66506,5299,1,,0
40798,-122.33427,47.66509,5299,2,,0
40799,-122.3336,47.665,5300,1,tertiary,0
40800,-122.3335,47.665,5300,1,,0
40801,-122.33345,47.665,5300,1,,0
40802,-122.3335,47.66506,5301,1,secondary,0
40803,-122.3335,47.66509,5301,2,,0
40804,-122.3335,47.66512,5301,3,,0
40805,-122.33354,47.66506,5301,1,,0
40806,-122.33354,47.66509,5301,2,,0
40807,-122.33354,47.66513,5301,3,,0
40808,-122.33286,47.66499,5302,1,secondary,0
40809,-122.33277,47.66499,5302,1,,0
40810,-122.33268,47.66499,5302,1,,0
40811,-122.33258,47.66499,5302,1,,0
40812,-122.33249,47.66499,5302,1,,0
40813,-122.3324,47.66499,5302,1,,0
40814,-122.3323,47.66499,5302,1,,0
40815,-122.33221,47.66499,5302,1,,0
40818,-122.33203,47.66499,5302,1,,0
40819,-122.33194,47.66499,5302,1,,0
40820,-122.33184,47.66499,5302,1,,0
40821,-122.33175,47.66498,5302,1,,0
40822,-122.33166,47.66498,5302,1,,0
40823,-122.33156,47.66498,5302,1,,0
40824,-122.33147,47.66498,5302,1,,0
40825,-122.33138,47.66498,5302,1,,0
40826,-122.33128,47.66498,5302,1,,0
40827,-122.33116,47.66498,5302,1,,0
40828,-122.33212,47.66499,5302,1,,0
40829,-122.33121,47.66504,5303,1,secondary,0
40830,-122.33121,47.66508,5303,2,,0
40831,-122.33131,47.66504,5303,1,,0
40832,-122.33131,47.66508,5303,2,,0
40833,-122.3314,47.66505,5303,1,,0
40834,-122.3314,47.66508,5303,2,,0
40835,-122.33149,47.66505,5303,1,,0
40836,-122.33149,47.66508,5303,2,,0
40837,-122.33159,47.66505,5303,1,,0
40838,-122.33159,47.66508,5303,2,,0
40839,-122.33168,47.66505,5303,1,,0
40840,-122.33168,47.66508,5303,2,,0
40841,-122.33177,47.66505,5303,1,,0
40842,-122.33177,47.66508,5303,2,,0
40843,-122.33187,47.66505,5303,1,,0
40844,-122.33187,47.66508,5303,2,,0
40845,-122.33196,47.66505,5303,1,,0
40846,-122.33196,47.66508,5303,2,,0
40847,-122.33205,47.66505,5303,1,,0
40848,-122.33205,47.66508,5303,2,,0
40853,-122.33222,47.66505,5303,1,,0
40854,-122.33222,47.66508,5303,2,,0
40855,-122.33231,47.66505,5303,1,,0
40856,-122.33231,47.66508,5303,2,,0
40857,-122.3324,47.66505,5303,1,,0
40858,-122.3324,47.66508,5303,2,,0
40859,-122.3325,47.66505,5303,1,,0
40860,-122.3325,47.66508,5303,2,,0
40861,-122.33259,47.66505,5303,1,,0
40862,-122.33259,47.66509,5303,2,,0
40863,-122.33268,47.66505,5303,1,,0
40864,-122.33268,47.66509,5303,2,,0
40865,-122.33281,47.66506,5303,1,,0
40866,-122.33281,47.66509,5303,2,,0
40867,-122.33212,47.66505,5303,1,,0
40868,-122.33212,47.66508,5303,2,,0
40869,-122.33095,47.66498,5304,1,secondary,0
40870,-122.33085,47.66498,5304,1,,0
40871,-122.33076,47.66498,5304,1,,0
40872,-122.3307,47.66498,5304,1,,0
40873,-122.33075,47.66504,5305,1,secondary,0
40874,-122.33075,47.66507,5305,2,,0
40875,-122.33084,47.66504,5305,1,,0
40876,-122.33084,47.66507,5305,2,,0
40877,-122.33089,47.66504,5305,1,,0
40878,-122.33089,47.66507,5305,2,,0
40879,-122.33048,47.66498,5306,1,secondary,0
40880,-122.33039,47.66498,5306,1,,0
40881,-122.3303,47.66497,5306,1,,0
40882,-122.3302,47.66497,5306,1,,0
40883,-122.33011,47.66497,5306,1,,0
40884,-122.33002,47.66497,5306,1,,0
40885,-122.32992,47.66497,5306,1,,0
40886,-122.32983,47.66497,5306,1,,0
40887,-122.32974,47.66497,5306,1,,0
